,Algorithm,Sources,Interferers,Mics,RT60,Distance,SINR,seed,Iteration,Iteration_Index,Runtime [s],SI-SDR [dB],SI-SIR [dB],ΔSI-SDR [dB],ΔSI-SIR [dB],Success
129,ilrma-t-IP,3,10,3,0.6344375,1,30,671780907,100,1,8.627800631,7.220149378,19.82006237,10.53878428,22.67642723,1
130,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,671780907,0,0,0,-3.318634907,-2.856364863,0,0,0
131,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,671780907,100,1,11.18126468,7.041158614,19.09741111,10.35979352,21.95377597,1
132,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,671780907,0,0,0,-3.318634907,-2.856364863,0,0,0
133,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,671780907,100,1,12.37282552,7.041158614,19.09741111,10.35979352,21.95377597,1
134,ilrma,3,10,3,0.6344375,1,30,671780907,0,0,0,-3.318634907,-2.856364863,0,0,0
135,ilrma,3,10,3,0.6344375,1,30,671780907,100,1,2.582033947,6.849150968,18.54145082,10.16778587,21.39781569,1
136,ilrma-t-IP,3,10,3,0.6344375,1,20,1995074678,0,0,0,-3.218777322,-2.798501296,0,0,0
137,ilrma-t-IP,3,10,3,0.6344375,1,20,1995074678,100,1,8.652399904,6.259308481,16.99337302,9.478085803,19.79187431,1
138,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,1995074678,0,0,0,-3.218777322,-2.798501296,0,0,0
139,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,1995074678,100,1,11.19752619,6.261322758,17.00795086,9.48010008,19.80645215,1
140,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,1995074678,0,0,0,-3.218777322,-2.798501296,0,0,0
141,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,1995074678,100,1,12.60401607,6.261322758,17.00795086,9.48010008,19.80645215,1
142,ilrma,3,10,3,0.6344375,1,20,1995074678,0,0,0,-3.218777322,-2.798501296,0,0,0
143,ilrma,3,10,3,0.6344375,1,20,1995074678,100,1,2.541743008,7.485333157,18.52698756,10.70411048,21.32548886,1
144,ilrma-t-IP,3,10,3,0.6344375,1,20,671780907,0,0,0,-3.374114001,-2.905761899,0,0,0
145,ilrma-t-IP,3,10,3,0.6344375,1,20,671780907,100,1,8.637541723,6.921826815,18.26899898,10.29594082,21.17476088,1
146,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,671780907,0,0,0,-3.374114001,-2.905761899,0,0,0
147,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,671780907,100,1,11.2216358,6.766741991,17.67784342,10.14085599,20.58360532,1
148,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,671780907,0,0,0,-3.374114001,-2.905761899,0,0,0
149,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,671780907,100,1,12.41091568,6.766741991,17.67784342,10.14085599,20.58360532,1
150,ilrma,3,10,3,0.6344375,1,20,671780907,0,0,0,-3.374114001,-2.905761899,0,0,0
151,ilrma,3,10,3,0.6344375,1,20,671780907,100,1,2.578880819,6.894536475,17.37904353,10.26865048,20.28480543,1
152,ilrma-t-IP,3,10,3,0.6344375,1,20,561383553,0,0,0,-3.362232923,-2.798236452,0,0,0
153,ilrma-t-IP,3,10,3,0.6344375,1,20,561383553,100,1,8.629278828,7.528847224,18.34366571,10.89108015,21.14190217,1
154,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,561383553,0,0,0,-3.362232923,-2.798236452,0,0,0
155,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,561383553,100,1,11.15580756,7.533223977,18.34487868,10.8954569,21.14311514,1
156,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,561383553,0,0,0,-3.362232923,-2.798236452,0,0,0
157,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,561383553,100,1,12.40015418,7.533223977,18.34487868,10.8954569,21.14311514,1
158,ilrma,3,10,3,0.6344375,1,20,561383553,0,0,0,-3.362232923,-2.798236452,0,0,0
159,ilrma,3,10,3,0.6344375,1,20,561383553,100,1,2.56615256,7.746370969,18.22118242,11.10860389,21.01941887,1
160,ilrma-t-IP,3,10,3,0.6344375,1,20,789925284,0,0,0,-3.274745177,-2.770868748,0,0,0
161,ilrma-t-IP,3,10,3,0.6344375,1,20,789925284,100,1,8.556288268,2.848816253,11.62561948,6.123561429,14.39648822,1
162,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,789925284,0,0,0,-3.274745177,-2.770868748,0,0,0
163,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,789925284,100,1,11.16467361,4.753703743,15.11444866,8.02844892,17.88531741,1
164,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,789925284,0,0,0,-3.274745177,-2.770868748,0,0,0
165,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,789925284,100,1,12.40575862,4.753703743,15.11444866,8.02844892,17.88531741,1
166,ilrma,3,10,3,0.6344375,1,20,789925284,0,0,0,-3.274745177,-2.770868748,0,0,0
167,ilrma,3,10,3,0.6344375,1,20,789925284,100,1,2.562328288,5.083686146,15.73057713,8.358431323,18.50144588,1
168,ilrma-t-IP,3,10,3,0.6344375,1,10,671780907,0,0,0,-3.894106866,-3.382300483,0,0,0
169,ilrma-t-IP,3,10,3,0.6344375,1,10,671780907,100,1,8.553257966,5.315667417,12.9369965,9.209774283,16.31929698,1
170,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,671780907,0,0,0,-3.894106866,-3.382300483,0,0,0
171,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,671780907,100,1,11.25069193,4.602091277,12.41882659,8.496198143,15.80112708,1
172,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,671780907,0,0,0,-3.894106866,-3.382300483,0,0,0
173,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,671780907,100,1,12.46466172,4.602091277,12.41882659,8.496198143,15.80112708,1
174,ilrma,3,10,3,0.6344375,1,10,671780907,0,0,0,-3.894106866,-3.382300483,0,0,0
175,ilrma,3,10,3,0.6344375,1,10,671780907,100,1,2.546433173,5.190185892,12.57473783,9.084292758,15.95703831,1
176,ilrma-t-IP,3,10,3,0.6344375,1,10,1358822685,0,0,0,-3.7724239,-3.377534029,0,0,0
177,ilrma-t-IP,3,10,3,0.6344375,1,10,1358822685,100,1,8.714952032,4.656784581,12.63545301,8.429208482,16.01298704,1
178,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,1358822685,0,0,0,-3.7724239,-3.377534029,0,0,0
179,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,1358822685,100,1,11.28246903,4.356900261,12.45799124,8.129324161,15.83552527,1
180,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,1358822685,0,0,0,-3.7724239,-3.377534029,0,0,0
181,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,1358822685,100,1,12.45058185,4.356900261,12.45799124,8.129324161,15.83552527,1
182,ilrma,3,10,3,0.6344375,1,10,1358822685,0,0,0,-3.7724239,-3.377534029,0,0,0
183,ilrma,3,10,3,0.6344375,1,10,1358822685,100,1,2.476389552,4.854718916,12.59991114,8.627142817,15.97744517,1
184,ilrma-t-IP,3,10,3,0.6344375,1,10,170765737,0,0,0,-3.832106107,-3.260965459,0,0,0
185,ilrma-t-IP,3,10,3,0.6344375,1,10,170765737,100,1,8.663992251,3.833825643,11.82284062,7.665931749,15.08380608,1
186,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,170765737,0,0,0,-3.832106107,-3.260965459,0,0,0
187,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,170765737,100,1,11.21967291,4.646997062,12.31822387,8.479103169,15.57918933,1
188,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,170765737,0,0,0,-3.832106107,-3.260965459,0,0,0
189,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,170765737,100,1,12.49382192,4.646997062,12.31822387,8.479103169,15.57918933,1
190,ilrma,3,10,3,0.6344375,1,10,170765737,0,0,0,-3.832106107,-3.260965459,0,0,0
191,ilrma,3,10,3,0.6344375,1,10,170765737,100,1,2.462037595,3.853071567,11.57231221,7.685177674,14.83327767,1
192,ilrma-t-IP,3,10,3,0.6344375,1,20,1282922662,0,0,0,-3.296371352,-2.798015789,0,0,0
193,ilrma-t-IP,3,10,3,0.6344375,1,20,1282922662,100,1,8.562540105,7.429053684,18.62585909,10.72542504,21.42387487,1
194,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,1282922662,0,0,0,-3.296371352,-2.798015789,0,0,0
195,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,1282922662,100,1,11.24782709,6.091978113,16.50172799,9.388349465,19.29974378,1
196,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,1282922662,0,0,0,-3.296371352,-2.798015789,0,0,0
197,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,1282922662,100,1,12.42500484,6.091978113,16.50172799,9.388349465,19.29974378,1
198,ilrma,3,10,3,0.6344375,1,20,1282922662,0,0,0,-3.296371352,-2.798015789,0,0,0
199,ilrma,3,10,3,0.6344375,1,20,1282922662,100,1,2.543957193,4.553544716,14.76521633,7.849916068,17.56323212,1
200,ilrma-t-IP,3,10,3,0.6344375,1,30,1995074678,0,0,0,-3.163122942,-2.746992022,0,0,0
201,ilrma-t-IP,3,10,3,0.6344375,1,30,1995074678,100,1,8.547721509,6.567273447,18.22037586,9.730396389,20.96736789,1
202,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,1995074678,0,0,0,-3.163122942,-2.746992022,0,0,0
203,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,1995074678,100,1,11.17778187,6.614744977,18.37550276,9.777867919,21.12249478,1
204,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,1995074678,0,0,0,-3.163122942,-2.746992022,0,0,0
205,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,1995074678,100,1,12.4044473,6.614744977,18.37550276,9.777867919,21.12249478,1
206,ilrma,3,10,3,0.6344375,1,30,1995074678,0,0,0,-3.163122942,-2.746992022,0,0,0
207,ilrma,3,10,3,0.6344375,1,30,1995074678,100,1,2.566081028,7.4566668,19.41637908,10.61978974,22.1633711,1
208,ilrma-t-IP,3,10,3,0.6344375,1,30,1712592594,0,0,0,-3.238574459,-2.585072511,0,0,0
209,ilrma-t-IP,3,10,3,0.6344375,1,30,1712592594,100,1,8.478524778,4.498608312,15.02401241,7.737182772,17.60908492,1
210,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,1712592594,0,0,0,-3.238574459,-2.585072511,0,0,0
211,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,1712592594,100,1,11.18253299,6.966544658,17.9789757,10.20511912,20.56404821,1
