,Algorithm,Sources,Interferers,Mics,RT60,Distance,SINR,seed,Iteration,Iteration_Index,Runtime [s],SI-SDR [dB],SI-SIR [dB],ΔSI-SDR [dB],ΔSI-SIR [dB],Success
144,AuxIVA-IP2,3,10,3,0.4130625,1,10,1983958385,0,0,0,-3.620157603,-3.509323092,0,0,0
145,AuxIVA-IP2,3,10,3,0.4130625,1,10,1983958385,50,1,0.309659189,-0.826382018,2.208527797,2.793775585,5.717850889,0.333333333
146,AuxIVA-IP2,3,10,3,0.4130625,1,10,36027469,0,0,0,-3.614265521,-3.514776312,0,0,0
147,AuxIVA-IP2,3,10,3,0.4130625,1,10,36027469,50,1,0.332268351,0.826513934,3.052211892,4.440779454,6.566988204,0.666666667
148,AuxIVA-IP2,3,10,3,0.4130625,1,0,1402032510,0,0,0,-7.012715433,-6.939127872,0,0,0
149,AuxIVA-IP2,3,10,3,0.4130625,1,0,1402032510,50,1,0.338791201,-3.379590291,-0.886415679,3.633125142,6.052712193,0.333333333
150,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1995074678,0,0,0,-10.55926318,-10.45213413,0,0,0
151,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1995074678,50,1,0.319226266,-16.43550123,-6.865432522,-5.876238049,3.586701604,0
152,AuxIVA-IP2,3,10,3,0.4130625,1,-5,659577591,0,0,0,-10.47037211,-10.38452485,0,0,0
153,AuxIVA-IP2,3,10,3,0.4130625,1,-5,659577591,50,1,0.309700996,-15.61940062,-6.18610666,-5.149028508,4.198418194,0
154,AuxIVA-IP2,3,10,3,0.4130625,1,0,1959836417,0,0,0,-6.947656194,-6.843634837,0,0,0
155,AuxIVA-IP2,3,10,3,0.4130625,1,0,1959836417,50,1,0.334975061,-5.911070174,-3.096854604,1.036586021,3.746780234,0
156,AuxIVA-IP2,3,10,3,0.4130625,1,5,115061003,0,0,0,-4.693084777,-4.574040104,0,0,0
157,AuxIVA-IP2,3,10,3,0.4130625,1,5,115061003,50,1,0.342502676,-0.871425859,1.627170264,3.821658918,6.201210369,0.333333333
158,AuxIVA-IP2,3,10,3,0.4130625,1,5,1282922662,0,0,0,-4.664623418,-4.528184552,0,0,0
159,AuxIVA-IP2,3,10,3,0.4130625,1,5,1282922662,50,1,0.328264323,-1.317869507,1.359312738,3.346753912,5.88749729,0.333333333
160,AuxIVA-IP2,3,10,3,0.4130625,1,10,170765737,0,0,0,-3.68152542,-3.506003723,0,0,0
161,AuxIVA-IP2,3,10,3,0.4130625,1,10,170765737,50,1,0.296381286,0.22888053,3.249049138,3.910405949,6.75505286,0.333333333
162,AuxIVA-IP2,3,10,3,0.4130625,1,10,1685103474,0,0,0,-3.598885969,-3.46080308,0,0,0
163,AuxIVA-IP2,3,10,3,0.4130625,1,10,1685103474,50,1,0.34690321,1.120581989,3.309372955,4.719467958,6.770176035,0.333333333
164,AuxIVA-IP2,3,10,3,0.4130625,1,0,657890619,0,0,0,-6.922707145,-6.77453152,0,0,0
165,AuxIVA-IP2,3,10,3,0.4130625,1,0,657890619,50,1,0.342687291,-11.76979897,-1.634649666,-4.847091824,5.139881854,0.333333333
166,AuxIVA-IP2,3,10,3,0.4130625,1,5,290876773,0,0,0,-4.648322193,-4.562428076,0,0,0
167,AuxIVA-IP2,3,10,3,0.4130625,1,5,290876773,50,1,0.330223019,-0.533842255,1.873809772,4.114479938,6.436237848,0.333333333
168,AuxIVA-IP2,3,10,3,0.4130625,1,10,1358822685,0,0,0,-3.701731741,-3.582365947,0,0,0
169,AuxIVA-IP2,3,10,3,0.4130625,1,10,1358822685,50,1,0.311073884,0.40218401,3.042021693,4.103915752,6.62438764,0.333333333
170,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1712592594,0,0,0,-10.45488508,-10.33267473,0,0,0
171,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1712592594,50,1,0.336169954,-15.7580615,-5.568197984,-5.303176416,4.764476744,0
172,AuxIVA-IP2,3,10,3,0.4130625,1,10,671780907,0,0,0,-3.551764946,-3.451388616,0,0,0
173,AuxIVA-IP2,3,10,3,0.4130625,1,10,671780907,50,1,0.342453255,-1.133899406,1.993686397,2.41786554,5.445075013,0.666666667
174,AuxIVA-IP2,3,10,3,0.4130625,1,0,1981297353,0,0,0,-6.969160324,-6.85413869,0,0,0
175,AuxIVA-IP2,3,10,3,0.4130625,1,0,1981297353,50,1,0.328952515,-11.37334253,-1.287176864,-4.40418221,5.566961826,0.333333333
176,AuxIVA-IP2,3,10,3,0.4130625,1,10,115061003,0,0,0,-3.638023249,-3.524544031,0,0,0
177,AuxIVA-IP2,3,10,3,0.4130625,1,10,115061003,50,1,0.311819124,1.273269483,4.12979296,4.911292732,7.654336992,0.333333333
178,AuxIVA-IP2,3,10,3,0.4130625,1,10,1819941518,0,0,0,-3.691088244,-3.551734076,0,0,0
179,AuxIVA-IP2,3,10,3,0.4130625,1,10,1819941518,50,1,0.327382041,0.040846842,3.285486926,3.731935085,6.837221002,0.333333333
